index,image,score,lid
615,image_3_280.jpg,0.24356374,3
615,image_3_280.jpg,0.23623306,3
616,image_59_200.jpg,,59
617,image_64_20.jpg,0.98922896,64
617,image_64_20.jpg,0.93944997,64
617,image_64_20.jpg,0.9363358,64
617,image_64_20.jpg,0.90762246,64
617,image_64_20.jpg,0.8884857,64
617,image_64_20.jpg,0.8817856,64
617,image_64_20.jpg,0.85904044,64
617,image_64_20.jpg,0.77163565,64
617,image_64_20.jpg,0.7463965,64
617,image_64_20.jpg,0.72023034,64
617,image_64_20.jpg,0.68312407,64
617,image_64_20.jpg,0.52890694,64
617,image_64_20.jpg,0.4464715,64
617,image_64_20.jpg,0.40220597,64
617,image_64_20.jpg,0.3613686,64
617,image_64_20.jpg,0.3295132,64
617,image_64_20.jpg,0.2531058,64
618,image_54_220.jpg,0.9977763,54
618,image_54_220.jpg,0.99540037,54
618,image_54_220.jpg,0.99433666,54
618,image_54_220.jpg,0.99088496,54
618,image_54_220.jpg,0.89994645,54
618,image_54_220.jpg,0.78184986,54
618,image_54_220.jpg,0.74586946,54
618,image_54_220.jpg,0.7111039,54
618,image_54_220.jpg,0.69369364,54
618,image_54_220.jpg,0.50394744,54
618,image_54_220.jpg,0.4548249,54
618,image_54_220.jpg,0.33911905,54
618,image_54_220.jpg,0.32578477,54
618,image_54_220.jpg,0.31183136,54
618,image_54_220.jpg,0.30724028,54
618,image_54_220.jpg,0.30257577,54
618,image_54_220.jpg,0.2942446,54
618,image_54_220.jpg,0.24522416,54
618,image_54_220.jpg,0.2320241,54
619,image_1_300.jpg,0.49572167,1
620,image_97_120.jpg,0.90991575,97
620,image_97_120.jpg,0.8842629,97
620,image_97_120.jpg,0.8461985,97
620,image_97_120.jpg,0.8277021,97
620,image_97_120.jpg,0.43711722,97
620,image_97_120.jpg,0.2756277,97
620,image_97_120.jpg,0.2679284,97
620,image_97_120.jpg,0.25116134,97
620,image_97_120.jpg,0.24441718,97
620,image_97_120.jpg,0.21827015,97
620,image_97_120.jpg,0.20055895,97
621,image_61_120.jpg,0.9894694,61
621,image_61_120.jpg,0.96892595,61
621,image_61_120.jpg,0.9454794,61
621,image_61_120.jpg,0.7720676,61
621,image_61_120.jpg,0.71955985,61
621,image_61_120.jpg,0.6717893,61
621,image_61_120.jpg,0.5301232,61
621,image_61_120.jpg,0.44554612,61
621,image_61_120.jpg,0.43920127,61
621,image_61_120.jpg,0.33872548,61
621,image_61_120.jpg,0.25399426,61
622,image_72_320.jpg,,72
623,image_16_200.jpg,0.9996611,16
623,image_16_200.jpg,0.9981578,16
623,image_16_200.jpg,0.99620456,16
623,image_16_200.jpg,0.6902629,16
623,image_16_200.jpg,0.25459805,16
624,image_112_340.jpg,,112
625,image_24_160.jpg,0.98204523,24
625,image_24_160.jpg,0.97988325,24
625,image_24_160.jpg,0.9686555,24
625,image_24_160.jpg,0.9296145,24
625,image_24_160.jpg,0.9019948,24
625,image_24_160.jpg,0.80437595,24
625,image_24_160.jpg,0.7383898,24
625,image_24_160.jpg,0.59655786,24
625,image_24_160.jpg,0.45089975,24
625,image_24_160.jpg,0.3462551,24
625,image_24_160.jpg,0.3360258,24
625,image_24_160.jpg,0.298839,24
625,image_24_160.jpg,0.25693315,24
625,image_24_160.jpg,0.22800797,24
626,image_89_40.jpg,0.9943295,89
626,image_89_40.jpg,0.99369097,89
627,image_26_0.jpg,0.9644323,26
627,image_26_0.jpg,0.94275576,26
627,image_26_0.jpg,0.9296828,26
627,image_26_0.jpg,0.7790243,26
627,image_26_0.jpg,0.72510844,26
627,image_26_0.jpg,0.6636899,26
627,image_26_0.jpg,0.6482069,26
627,image_26_0.jpg,0.57000196,26
627,image_26_0.jpg,0.35775182,26
627,image_26_0.jpg,0.32675514,26
627,image_26_0.jpg,0.3231454,26
627,image_26_0.jpg,0.29751462,26
627,image_26_0.jpg,0.26132497,26
627,image_26_0.jpg,0.2601865,26
627,image_26_0.jpg,0.2521328,26
627,image_26_0.jpg,0.23261788,26
627,image_26_0.jpg,0.21557583,26
628,image_67_60.jpg,0.9962979,67
628,image_67_60.jpg,0.98719525,67
628,image_67_60.jpg,0.98578715,67
628,image_67_60.jpg,0.97147614,67
628,image_67_60.jpg,0.9107883,67
628,image_67_60.jpg,0.88579166,67
628,image_67_60.jpg,0.54623556,67
628,image_67_60.jpg,0.24620052,67
628,image_67_60.jpg,0.23549518,67
628,image_67_60.jpg,0.23343971,67
628,image_67_60.jpg,0.20432326,67
629,image_105_200.jpg,,105
630,image_29_60.jpg,0.56143355,29
631,image_9_320.jpg,0.9987464,9
631,image_9_320.jpg,0.97484684,9
631,image_9_320.jpg,0.9539489,9
631,image_9_320.jpg,0.47926682,9
632,image_96_280.jpg,,96
633,image_79_180.jpg,0.9955948,79
633,image_79_180.jpg,0.80721974,79
633,image_79_180.jpg,0.6295457,79
633,image_79_180.jpg,0.4039441,79
633,image_79_180.jpg,0.237152,79
634,image_95_80.jpg,0.32210922,95
635,image_9_280.jpg,0.9998042,9
635,image_9_280.jpg,0.99819237,9
635,image_9_280.jpg,0.9955649,9
635,image_9_280.jpg,0.9574969,9
635,image_9_280.jpg,0.92518187,9
635,image_9_280.jpg,0.30748552,9
636,image_105_0.jpg,,105
637,image_83_180.jpg,0.81559455,83
637,image_83_180.jpg,0.7818344,83
637,image_83_180.jpg,0.5936163,83
638,image_72_100.jpg,0.9913326,72
638,image_72_100.jpg,0.97504663,72
638,image_72_100.jpg,0.97151256,72
638,image_72_100.jpg,0.93205005,72
638,image_72_100.jpg,0.88781023,72
638,image_72_100.jpg,0.41042638,72
639,image_100_120.jpg,0.7405643,100
639,image_100_120.jpg,0.32374927,100
640,image_94_140.jpg,0.993899,94
641,image_61_80.jpg,,61
642,image_83_40.jpg,,83
643,image_11_240.jpg,0.9955455,11
643,image_11_240.jpg,0.9908693,11
643,image_11_240.jpg,0.968018,11
643,image_11_240.jpg,0.95545846,11
643,image_11_240.jpg,0.95066196,11
643,image_11_240.jpg,0.944719,11
643,image_11_240.jpg,0.81878424,11
643,image_11_240.jpg,0.62063307,11
643,image_11_240.jpg,0.4325148,11
643,image_11_240.jpg,0.27953306,11
643,image_11_240.jpg,0.25770366,11
643,image_11_240.jpg,0.25573355,11
643,image_11_240.jpg,0.22061442,11
644,image_65_40.jpg,0.97425574,65
644,image_65_40.jpg,0.95110846,65
644,image_65_40.jpg,0.9487697,65
644,image_65_40.jpg,0.93970346,65
644,image_65_40.jpg,0.92303425,65
644,image_65_40.jpg,0.9156926,65
644,image_65_40.jpg,0.89779025,65
644,image_65_40.jpg,0.88910776,65
644,image_65_40.jpg,0.87683356,65
644,image_65_40.jpg,0.8649642,65
644,image_65_40.jpg,0.8470782,65
644,image_65_40.jpg,0.83165866,65
644,image_65_40.jpg,0.8013098,65
644,image_65_40.jpg,0.7793023,65
644,image_65_40.jpg,0.76616365,65
644,image_65_40.jpg,0.7628333,65
644,image_65_40.jpg,0.7230725,65
644,image_65_40.jpg,0.7209771,65
644,image_65_40.jpg,0.6679547,65
644,image_65_40.jpg,0.6608066,65
644,image_65_40.jpg,0.6124502,65
644,image_65_40.jpg,0.57641304,65
644,image_65_40.jpg,0.5345757,65
644,image_65_40.jpg,0.50646895,65
644,image_65_40.jpg,0.5059915,65
644,image_65_40.jpg,0.50222206,65
644,image_65_40.jpg,0.4980138,65
644,image_65_40.jpg,0.45294383,65
644,image_65_40.jpg,0.39849007,65
644,image_65_40.jpg,0.39626023,65
644,image_65_40.jpg,0.39455792,65
644,image_65_40.jpg,0.3800288,65
644,image_65_40.jpg,0.36302626,65
644,image_65_40.jpg,0.35346246,65
644,image_65_40.jpg,0.32973817,65
644,image_65_40.jpg,0.3293249,65
644,image_65_40.jpg,0.32566455,65
644,image_65_40.jpg,0.31696853,65
644,image_65_40.jpg,0.31085044,65
644,image_65_40.jpg,0.3066341,65
644,image_65_40.jpg,0.2910524,65
644,image_65_40.jpg,0.28585878,65
644,image_65_40.jpg,0.28435954,65
644,image_65_40.jpg,0.2776614,65
644,image_65_40.jpg,0.27524152,65
644,image_65_40.jpg,0.27463377,65
644,image_65_40.jpg,0.25005978,65
644,image_65_40.jpg,0.24990438,65
644,image_65_40.jpg,0.216771,65
644,image_65_40.jpg,0.21595171,65
644,image_65_40.jpg,0.20695767,65
645,image_66_160.jpg,0.99664515,66
645,image_66_160.jpg,0.9950767,66
645,image_66_160.jpg,0.98741174,66
645,image_66_160.jpg,0.89834815,66
645,image_66_160.jpg,0.8913459,66
645,image_66_160.jpg,0.28898504,66
645,image_66_160.jpg,0.24598344,66
645,image_66_160.jpg,0.22716923,66
646,image_10_80.jpg,,10
647,image_78_300.jpg,,78
648,image_44_0.jpg,0.99745435,44
648,image_44_0.jpg,0.9957009,44
648,image_44_0.jpg,0.99263775,44
648,image_44_0.jpg,0.98334265,44
648,image_44_0.jpg,0.98328215,44
648,image_44_0.jpg,0.98318106,44
648,image_44_0.jpg,0.9516412,44
648,image_44_0.jpg,0.9295989,44
648,image_44_0.jpg,0.91466326,44
648,image_44_0.jpg,0.913186,44
648,image_44_0.jpg,0.8807349,44
648,image_44_0.jpg,0.7855564,44
648,image_44_0.jpg,0.75042784,44
648,image_44_0.jpg,0.6814288,44
648,image_44_0.jpg,0.6671257,44
648,image_44_0.jpg,0.5774352,44
648,image_44_0.jpg,0.5768415,44
648,image_44_0.jpg,0.56301147,44
648,image_44_0.jpg,0.52702326,44
648,image_44_0.jpg,0.5172912,44
648,image_44_0.jpg,0.45668373,44
648,image_44_0.jpg,0.41165426,44
648,image_44_0.jpg,0.34258637,44
648,image_44_0.jpg,0.33747792,44
648,image_44_0.jpg,0.32447824,44
648,image_44_0.jpg,0.31635022,44
648,image_44_0.jpg,0.30222267,44
648,image_44_0.jpg,0.30082583,44
648,image_44_0.jpg,0.28546426,44
648,image_44_0.jpg,0.25994912,44
648,image_44_0.jpg,0.25826812,44
648,image_44_0.jpg,0.23611367,44
648,image_44_0.jpg,0.20648482,44
648,image_44_0.jpg,0.20525543,44
649,image_97_80.jpg,,97
650,image_81_160.jpg,,81
651,image_93_140.jpg,0.5531952,93
652,image_32_220.jpg,0.9986058,32
653,image_114_120.jpg,,114
654,image_65_180.jpg,0.9932886,65
654,image_65_180.jpg,0.9930855,65
654,image_65_180.jpg,0.9926472,65
654,image_65_180.jpg,0.9912554,65
654,image_65_180.jpg,0.98827946,65
654,image_65_180.jpg,0.9878094,65
654,image_65_180.jpg,0.98557115,65
654,image_65_180.jpg,0.9710741,65
654,image_65_180.jpg,0.9698452,65
654,image_65_180.jpg,0.96494216,65
654,image_65_180.jpg,0.9367905,65
654,image_65_180.jpg,0.88292223,65
654,image_65_180.jpg,0.61805314,65
654,image_65_180.jpg,0.56281763,65
654,image_65_180.jpg,0.49570215,65
654,image_65_180.jpg,0.39094713,65
654,image_65_180.jpg,0.22177313,65
654,image_65_180.jpg,0.20821159,65
654,image_65_180.jpg,0.20682402,65
654,image_65_180.jpg,0.2006921,65
655,image_93_20.jpg,0.9668387,93
655,image_93_20.jpg,0.6161554,93
655,image_93_20.jpg,0.35274637,93
655,image_93_20.jpg,0.3186057,93
655,image_93_20.jpg,0.23306203,93
655,image_93_20.jpg,0.23227823,93
655,image_93_20.jpg,0.22609228,93
656,image_16_340.jpg,0.9512448,16
657,image_102_80.jpg,0.7488682,102
657,image_102_80.jpg,0.3683765,102
657,image_102_80.jpg,0.35313866,102
658,image_57_100.jpg,0.99436647,57
658,image_57_100.jpg,0.9804822,57
658,image_57_100.jpg,0.9789854,57
658,image_57_100.jpg,0.9605203,57
658,image_57_100.jpg,0.9235044,57
658,image_57_100.jpg,0.91145045,57
658,image_57_100.jpg,0.90161693,57
658,image_57_100.jpg,0.7353072,57
658,image_57_100.jpg,0.6881819,57
658,image_57_100.jpg,0.6782972,57
658,image_57_100.jpg,0.59526074,57
658,image_57_100.jpg,0.5793221,57
658,image_57_100.jpg,0.49196416,57
658,image_57_100.jpg,0.37745032,57
658,image_57_100.jpg,0.32775465,57
658,image_57_100.jpg,0.31005812,57
658,image_57_100.jpg,0.30721158,57
658,image_57_100.jpg,0.26662618,57
658,image_57_100.jpg,0.2590793,57
658,image_57_100.jpg,0.24397324,57
658,image_57_100.jpg,0.24254587,57
658,image_57_100.jpg,0.21780564,57
658,image_57_100.jpg,0.20085396,57
659,image_113_280.jpg,,113
660,image_45_200.jpg,0.97637254,45
660,image_45_200.jpg,0.97358984,45
660,image_45_200.jpg,0.9614931,45
660,image_45_200.jpg,0.95496726,45
660,image_45_200.jpg,0.93211716,45
660,image_45_200.jpg,0.91761816,45
660,image_45_200.jpg,0.91610193,45
660,image_45_200.jpg,0.9040634,45
660,image_45_200.jpg,0.8466751,45
660,image_45_200.jpg,0.837284,45
660,image_45_200.jpg,0.83028,45
660,image_45_200.jpg,0.8062532,45
660,image_45_200.jpg,0.7892819,45
660,image_45_200.jpg,0.7706914,45
660,image_45_200.jpg,0.7481542,45
660,image_45_200.jpg,0.687024,45
660,image_45_200.jpg,0.63007104,45
660,image_45_200.jpg,0.58890265,45
660,image_45_200.jpg,0.5299208,45
660,image_45_200.jpg,0.4650569,45
660,image_45_200.jpg,0.4493589,45
660,image_45_200.jpg,0.3972915,45
660,image_45_200.jpg,0.33679122,45
660,image_45_200.jpg,0.32965255,45
660,image_45_200.jpg,0.32146508,45
660,image_45_200.jpg,0.3141006,45
660,image_45_200.jpg,0.27421492,45
660,image_45_200.jpg,0.24650925,45
660,image_45_200.jpg,0.226295,45
660,image_45_200.jpg,0.21540433,45
661,image_69_220.jpg,0.99556077,69
661,image_69_220.jpg,0.99458236,69
661,image_69_220.jpg,0.96744186,69
661,image_69_220.jpg,0.96520555,69
661,image_69_220.jpg,0.96408236,69
661,image_69_220.jpg,0.96024203,69
661,image_69_220.jpg,0.94891715,69
661,image_69_220.jpg,0.9365828,69
661,image_69_220.jpg,0.92783517,69
661,image_69_220.jpg,0.9255655,69
661,image_69_220.jpg,0.89725786,69
661,image_69_220.jpg,0.8444435,69
661,image_69_220.jpg,0.8016743,69
661,image_69_220.jpg,0.70324856,69
661,image_69_220.jpg,0.62275004,69
661,image_69_220.jpg,0.38191825,69
661,image_69_220.jpg,0.3807931,69
661,image_69_220.jpg,0.3127072,69
661,image_69_220.jpg,0.3059056,69
661,image_69_220.jpg,0.2944278,69
661,image_69_220.jpg,0.2582342,69
662,image_73_20.jpg,0.99451363,73
662,image_73_20.jpg,0.9907827,73
662,image_73_20.jpg,0.9568734,73
662,image_73_20.jpg,0.49148473,73
662,image_73_20.jpg,0.24223612,73
662,image_73_20.jpg,0.23731996,73
663,image_95_240.jpg,0.5541548,95
664,image_89_300.jpg,0.97613674,89
664,image_89_300.jpg,0.33099785,89
664,image_89_300.jpg,0.30154485,89
665,image_30_240.jpg,0.9740969,30
665,image_30_240.jpg,0.29266605,30
666,image_34_260.jpg,0.9900373,34
666,image_34_260.jpg,0.9762211,34
666,image_34_260.jpg,0.91115326,34
666,image_34_260.jpg,0.90327924,34
666,image_34_260.jpg,0.87254214,34
666,image_34_260.jpg,0.8181194,34
666,image_34_260.jpg,0.78349483,34
666,image_34_260.jpg,0.3394079,34
666,image_34_260.jpg,0.33513612,34
666,image_34_260.jpg,0.27080783,34
666,image_34_260.jpg,0.25640997,34
666,image_34_260.jpg,0.24260043,34
666,image_34_260.jpg,0.21196765,34
667,image_41_40.jpg,0.99519265,41
667,image_41_40.jpg,0.9944713,41
667,image_41_40.jpg,0.99437886,41
667,image_41_40.jpg,0.97453135,41
667,image_41_40.jpg,0.9517356,41
667,image_41_40.jpg,0.8357826,41
667,image_41_40.jpg,0.79692125,41
667,image_41_40.jpg,0.55683005,41
667,image_41_40.jpg,0.4505217,41
667,image_41_40.jpg,0.39718893,41
667,image_41_40.jpg,0.29598975,41
667,image_41_40.jpg,0.2075288,41
668,image_107_180.jpg,0.9740175,107
668,image_107_180.jpg,0.6328073,107
669,image_29_80.jpg,0.9440493,29
669,image_29_80.jpg,0.9317546,29
669,image_29_80.jpg,0.84288615,29
669,image_29_80.jpg,0.8372653,29
669,image_29_80.jpg,0.6707266,29
669,image_29_80.jpg,0.5037887,29
669,image_29_80.jpg,0.27014107,29
670,image_89_140.jpg,0.99718565,89
670,image_89_140.jpg,0.98991287,89
670,image_89_140.jpg,0.98813117,89
670,image_89_140.jpg,0.98226076,89
670,image_89_140.jpg,0.97060364,89
670,image_89_140.jpg,0.9675135,89
670,image_89_140.jpg,0.90751374,89
670,image_89_140.jpg,0.7349231,89
670,image_89_140.jpg,0.6830546,89
670,image_89_140.jpg,0.5576985,89
670,image_89_140.jpg,0.5456773,89
670,image_89_140.jpg,0.5131808,89
670,image_89_140.jpg,0.46447918,89
670,image_89_140.jpg,0.36420447,89
670,image_89_140.jpg,0.34999046,89
670,image_89_140.jpg,0.29932454,89
670,image_89_140.jpg,0.28501695,89
671,image_3_60.jpg,0.9996656,3
671,image_3_60.jpg,0.9951055,3
671,image_3_60.jpg,0.84106886,3
671,image_3_60.jpg,0.38020006,3
671,image_3_60.jpg,0.2719772,3
671,image_3_60.jpg,0.2269237,3
672,image_46_260.jpg,0.99962795,46
672,image_46_260.jpg,0.9959449,46
673,image_50_340.jpg,,50
674,image_100_300.jpg,0.9766077,100
674,image_100_300.jpg,0.9299512,100
674,image_100_300.jpg,0.89172333,100
674,image_100_300.jpg,0.85742456,100
674,image_100_300.jpg,0.8146174,100
674,image_100_300.jpg,0.7355464,100
674,image_100_300.jpg,0.4304728,100
674,image_100_300.jpg,0.39823124,100
674,image_100_300.jpg,0.3645813,100
674,image_100_300.jpg,0.34667847,100
674,image_100_300.jpg,0.32653058,100
675,image_49_60.jpg,0.99811065,49
675,image_49_60.jpg,0.8311056,49
675,image_49_60.jpg,0.816784,49
675,image_49_60.jpg,0.7797869,49
675,image_49_60.jpg,0.7791756,49
675,image_49_60.jpg,0.6326968,49
676,image_40_80.jpg,0.9985306,40
676,image_40_80.jpg,0.99542975,40
676,image_40_80.jpg,0.9911288,40
676,image_40_80.jpg,0.985656,40
676,image_40_80.jpg,0.97380054,40
676,image_40_80.jpg,0.94903094,40
676,image_40_80.jpg,0.9271864,40
676,image_40_80.jpg,0.63939977,40
676,image_40_80.jpg,0.22558837,40
677,image_92_320.jpg,0.99831045,92
677,image_92_320.jpg,0.9933941,92
677,image_92_320.jpg,0.99045604,92
677,image_92_320.jpg,0.62893075,92
677,image_92_320.jpg,0.27602747,92
677,image_92_320.jpg,0.25969657,92
677,image_92_320.jpg,0.21687795,92
678,image_6_300.jpg,,6
679,image_56_80.jpg,0.98993826,56
679,image_56_80.jpg,0.9820256,56
679,image_56_80.jpg,0.96085215,56
679,image_56_80.jpg,0.95815176,56
679,image_56_80.jpg,0.9039263,56
679,image_56_80.jpg,0.89453095,56
679,image_56_80.jpg,0.88190395,56
679,image_56_80.jpg,0.8113914,56
679,image_56_80.jpg,0.8032519,56
679,image_56_80.jpg,0.7932847,56
679,image_56_80.jpg,0.7813856,56
679,image_56_80.jpg,0.5189934,56
679,image_56_80.jpg,0.51853424,56
679,image_56_80.jpg,0.48215464,56
679,image_56_80.jpg,0.47126636,56
679,image_56_80.jpg,0.44616374,56
679,image_56_80.jpg,0.3856064,56
679,image_56_80.jpg,0.34489113,56
679,image_56_80.jpg,0.30990544,56
679,image_56_80.jpg,0.2987254,56
679,image_56_80.jpg,0.28185448,56
679,image_56_80.jpg,0.27399972,56
680,image_82_200.jpg,0.9973973,82
680,image_82_200.jpg,0.98758346,82
680,image_82_200.jpg,0.987237,82
680,image_82_200.jpg,0.97878885,82
680,image_82_200.jpg,0.9750758,82
680,image_82_200.jpg,0.9719026,82
680,image_82_200.jpg,0.96226203,82
680,image_82_200.jpg,0.9327692,82
680,image_82_200.jpg,0.91870105,82
680,image_82_200.jpg,0.7788567,82
680,image_82_200.jpg,0.6371896,82
680,image_82_200.jpg,0.62805235,82
680,image_82_200.jpg,0.34374774,82
680,image_82_200.jpg,0.33353108,82
680,image_82_200.jpg,0.32033503,82
680,image_82_200.jpg,0.30783015,82
680,image_82_200.jpg,0.24183655,82
680,image_82_200.jpg,0.23404996,82
681,image_52_260.jpg,,52
682,image_109_300.jpg,,109
683,image_6_20.jpg,0.84978235,6
683,image_6_20.jpg,0.72261393,6
683,image_6_20.jpg,0.61790913,6
683,image_6_20.jpg,0.52771014,6
683,image_6_20.jpg,0.24524777,6
684,image_59_280.jpg,0.99814343,59
684,image_59_280.jpg,0.99156827,59
684,image_59_280.jpg,0.9894956,59
684,image_59_280.jpg,0.9807554,59
684,image_59_280.jpg,0.9557587,59
684,image_59_280.jpg,0.93195623,59
684,image_59_280.jpg,0.91639495,59
684,image_59_280.jpg,0.9065492,59
684,image_59_280.jpg,0.8985741,59
684,image_59_280.jpg,0.8648401,59
684,image_59_280.jpg,0.8476071,59
684,image_59_280.jpg,0.84590685,59
684,image_59_280.jpg,0.83619803,59
684,image_59_280.jpg,0.7987106,59
684,image_59_280.jpg,0.70961684,59
684,image_59_280.jpg,0.67359686,59
684,image_59_280.jpg,0.63049155,59
684,image_59_280.jpg,0.50019854,59
684,image_59_280.jpg,0.4700854,59
684,image_59_280.jpg,0.42658162,59
684,image_59_280.jpg,0.3797258,59
684,image_59_280.jpg,0.36983103,59
684,image_59_280.jpg,0.35271972,59
684,image_59_280.jpg,0.34317258,59
684,image_59_280.jpg,0.30498368,59
684,image_59_280.jpg,0.24372643,59
684,image_59_280.jpg,0.2041901,59
685,image_86_160.jpg,,86
686,image_91_180.jpg,0.33151257,91
687,image_92_200.jpg,0.9991689,92
687,image_92_200.jpg,0.9979176,92
687,image_92_200.jpg,0.35829037,92
688,image_74_220.jpg,0.36247033,74
688,image_74_220.jpg,0.22506443,74
689,image_74_60.jpg,,74
690,image_17_280.jpg,,17
691,image_15_80.jpg,0.7561638,15
691,image_15_80.jpg,0.6677832,15
691,image_15_80.jpg,0.334907,15
691,image_15_80.jpg,0.24211444,15
692,image_113_140.jpg,0.24753024,113
693,image_3_0.jpg,0.96546304,3
693,image_3_0.jpg,0.9577996,3
693,image_3_0.jpg,0.74237835,3
693,image_3_0.jpg,0.2671191,3
693,image_3_0.jpg,0.23731428,3
694,image_92_100.jpg,0.99202687,92
694,image_92_100.jpg,0.989698,92
694,image_92_100.jpg,0.98900247,92
694,image_92_100.jpg,0.9885188,92
694,image_92_100.jpg,0.9857869,92
694,image_92_100.jpg,0.97045934,92
694,image_92_100.jpg,0.9696679,92
694,image_92_100.jpg,0.96186185,92
694,image_92_100.jpg,0.95541155,92
694,image_92_100.jpg,0.9431993,92
694,image_92_100.jpg,0.9209688,92
694,image_92_100.jpg,0.9066112,92
694,image_92_100.jpg,0.89747614,92
694,image_92_100.jpg,0.8808718,92
694,image_92_100.jpg,0.850005,92
694,image_92_100.jpg,0.8225024,92
694,image_92_100.jpg,0.7494814,92
694,image_92_100.jpg,0.6360932,92
694,image_92_100.jpg,0.5131174,92
694,image_92_100.jpg,0.471678,92
694,image_92_100.jpg,0.39020973,92
694,image_92_100.jpg,0.3491646,92
694,image_92_100.jpg,0.34450123,92
694,image_92_100.jpg,0.269183,92
694,image_92_100.jpg,0.24334113,92
694,image_92_100.jpg,0.23397721,92
694,image_92_100.jpg,0.22921911,92
694,image_92_100.jpg,0.22342782,92
695,image_20_20.jpg,0.94739515,20
695,image_20_20.jpg,0.834323,20
695,image_20_20.jpg,0.6384269,20
695,image_20_20.jpg,0.5348586,20
695,image_20_20.jpg,0.5294021,20
695,image_20_20.jpg,0.4592966,20
695,image_20_20.jpg,0.35853764,20
695,image_20_20.jpg,0.33146763,20
695,image_20_20.jpg,0.31502923,20
695,image_20_20.jpg,0.23681262,20
695,image_20_20.jpg,0.22661366,20
696,image_86_340.jpg,0.9991486,86
697,image_55_20.jpg,0.9586195,55
697,image_55_20.jpg,0.38001224,55
698,image_36_140.jpg,0.9959157,36
698,image_36_140.jpg,0.99516404,36
698,image_36_140.jpg,0.9812827,36
698,image_36_140.jpg,0.95530915,36
698,image_36_140.jpg,0.45742333,36
699,image_60_60.jpg,0.9925398,60
699,image_60_60.jpg,0.98285055,60
699,image_60_60.jpg,0.9805925,60
699,image_60_60.jpg,0.9803698,60
699,image_60_60.jpg,0.97798675,60
699,image_60_60.jpg,0.8197818,60
699,image_60_60.jpg,0.7842238,60
699,image_60_60.jpg,0.71853906,60
699,image_60_60.jpg,0.3570192,60
699,image_60_60.jpg,0.30561432,60
699,image_60_60.jpg,0.2846043,60
699,image_60_60.jpg,0.26304463,60
699,image_60_60.jpg,0.24619561,60
699,image_60_60.jpg,0.2427399,60
699,image_60_60.jpg,0.23069638,60
700,image_15_280.jpg,0.9982413,15
700,image_15_280.jpg,0.9966898,15
700,image_15_280.jpg,0.9918608,15
700,image_15_280.jpg,0.9804733,15
700,image_15_280.jpg,0.97355336,15
700,image_15_280.jpg,0.9573474,15
700,image_15_280.jpg,0.9461699,15
700,image_15_280.jpg,0.75499356,15
700,image_15_280.jpg,0.37843525,15
700,image_15_280.jpg,0.32525212,15
700,image_15_280.jpg,0.32070145,15
700,image_15_280.jpg,0.23376688,15
700,image_15_280.jpg,0.20829402,15
701,image_73_200.jpg,0.9992749,73
701,image_73_200.jpg,0.9955273,73
701,image_73_200.jpg,0.9882732,73
701,image_73_200.jpg,0.9755299,73
701,image_73_200.jpg,0.88463575,73
701,image_73_200.jpg,0.28123417,73
701,image_73_200.jpg,0.25850186,73
701,image_73_200.jpg,0.25239727,73
701,image_73_200.jpg,0.20330557,73
702,image_106_280.jpg,,106
703,image_42_240.jpg,0.9049858,42
703,image_42_240.jpg,0.8012433,42
703,image_42_240.jpg,0.7232538,42
703,image_42_240.jpg,0.39723837,42
704,image_88_320.jpg,0.999113,88
704,image_88_320.jpg,0.21036567,88
704,image_88_320.jpg,0.20755246,88
705,image_26_100.jpg,0.35585564,26
705,image_26_100.jpg,0.24837731,26
706,image_104_200.jpg,,104
707,image_92_180.jpg,0.9995869,92
707,image_92_180.jpg,0.99815506,92
707,image_92_180.jpg,0.9967842,92
707,image_92_180.jpg,0.9820188,92
707,image_92_180.jpg,0.9714003,92
707,image_92_180.jpg,0.3928767,92
708,image_111_340.jpg,,111
709,image_72_300.jpg,,72
710,image_51_120.jpg,0.99916863,51
710,image_51_120.jpg,0.55592746,51
711,image_84_160.jpg,0.98196584,84
711,image_84_160.jpg,0.9415924,84
711,image_84_160.jpg,0.27157274,84
712,image_106_180.jpg,,106
713,image_54_280.jpg,0.96504974,54
713,image_54_280.jpg,0.9400489,54
713,image_54_280.jpg,0.8356163,54
713,image_54_280.jpg,0.59431046,54
713,image_54_280.jpg,0.4365767,54
713,image_54_280.jpg,0.38728845,54
713,image_54_280.jpg,0.2971029,54
713,image_54_280.jpg,0.2890251,54
713,image_54_280.jpg,0.21776412,54
714,image_54_160.jpg,0.9949273,54
714,image_54_160.jpg,0.9924838,54
714,image_54_160.jpg,0.99205,54
714,image_54_160.jpg,0.9919492,54
714,image_54_160.jpg,0.96035,54
714,image_54_160.jpg,0.9168469,54
714,image_54_160.jpg,0.90907997,54
714,image_54_160.jpg,0.8995453,54
714,image_54_160.jpg,0.8797229,54
714,image_54_160.jpg,0.85246867,54
714,image_54_160.jpg,0.8330794,54
714,image_54_160.jpg,0.78886193,54
714,image_54_160.jpg,0.69574535,54
714,image_54_160.jpg,0.50080734,54
714,image_54_160.jpg,0.49738425,54
714,image_54_160.jpg,0.47328678,54
714,image_54_160.jpg,0.3942479,54
714,image_54_160.jpg,0.39389658,54
714,image_54_160.jpg,0.36424255,54
714,image_54_160.jpg,0.32593757,54
714,image_54_160.jpg,0.25139427,54
714,image_54_160.jpg,0.24571903,54
714,image_54_160.jpg,0.2292903,54
714,image_54_160.jpg,0.22375563,54
